sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90
172,134666,-0.22546443143890188,0.054495589197614255,-0.04019113862535438,-0.057008182210657024,0.02549500562767004,0.02893982998543886,0.0327828856909031,-0.017636688254602316,0.002337280977403161,0.02803522517208739,-0.011401997967358512,0.009319395770687518,-0.003900611295315396,-0.011910165045575483,0.061064447291335595,-0.014905356868723893,-0.008947085514959994,0.021858411730337025,0.01456249944648524,-0.016226332156249516,-0.006620747881956786,-0.005351158048287313,-0.0004484224665082707,0.02028654460860426,0.01753622265920155,-0.004585885246457949,0.018381500064549333,-0.001915165516024966,0.03187426980506968,-0.008637858230294684,-0.00045280475364084576,-0.0002746873945494043,-0.006687169427891981,0.007991215845560243,-0.020133020161071075,-0.0009304181761666217,-0.03532381240581006,-0.00424928896872449,-0.004122514775183982,0.01539954489885416,-0.01243883106234998,0.012302720437611053,-0.007624600213609868,-0.0027272216505950077,0.003115884016884054,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,134667,-0.05833074526541019,0.06234902571690261,0.16104882711869178,0.003365120784086054,-0.008481393833793392,0.011454034638354026,0.01659530549682485,-0.01082785637549005,0.012033789326880708,-0.006593856238236616,-0.025385783781380684,-0.04343304193099769,-0.00361893473553353,-0.0024157261469168836,-0.013818343564459561,0.026267477014512958,-0.021868448091963342,0.008387800939862135,-0.06080497537144115,0.005805572872767118,-0.016418166769033828,0.0439496612641544,-0.021008924293328627,0.01769560966381289,-0.029307777842521785,-0.017473679597930867,-0.00649232924471307,0.014036737065386717,0.0150609793950393,0.008497711656835149,-0.009410863945444511,0.006891591089275072,-0.01803076444672211,-0.0004887388630588595,-0.006507777733012175,-0.0005723833599667799,0.017342554099486752,-0.018124438421777384,0.005699724499515478,-0.020918054833959848,0.011425489249544037,0.003354027762685616,-0.014006128986728187,0.003329254305456618,-0.0012809702189251423,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,134668,0.01686354303096744,-0.05720541677523377,0.1088118690929684,0.09315644220836718,-0.05343765634235009,0.03752215969211579,-0.10874322012130608,-0.011259769468217053,0.0483083301085061,0.050305163785288966,0.013334454761472912,0.04728995701157363,-0.011973862056255552,-0.03732986428130797,0.0337005705635705,0.026996702476343486,-0.012476364189790801,0.03025208933357944,-0.042582529547161546,0.005558321740934409,0.013187249695310562,0.0003663975919282992,-0.01079550858184358,-0.038583950764571176,0.004436327648604895,0.006457655108938411,-0.019487669718726803,0.02395078659959517,0.02374202907483788,-0.026398847574489428,0.005299842643006797,-0.004401786827503188,0.003931956408877392,0.007466942590502139,0.005376972840297936,0.011912103744300762,-0.008904571129136766,-0.025361991698630237,0.0033283777142370232,0.01203750275464265,0.0065317412123392605,-0.003026457615239575,0.002965951872840296,-0.001413396928423098,-0.0023854202777357945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,134669,0.08903797426536633,-0.15556354411935158,0.04765226111357141,0.16552924766812516,-0.06722508263436851,-0.024350647464831822,-0.01362495085202756,-0.038152333903705836,-0.015108223084938007,0.019175588664856427,0.02136861093372315,-0.013324230113405765,-0.033935050282348056,-0.031046320976935722,0.03374621711464934,0.016314597312141348,0.009399317964649509,-0.028038516262443195,0.047753818675582725,0.027308915723871077,-0.048112488818356315,-0.0041643128401974904,-0.035098831666329815,0.007476653788375342,0.0028630750469471715,0.007839985930283984,0.040776561788336226,-0.01417836499440362,-0.04096703558819094,-0.0012262967963603056,-0.005308134793008519,0.012270004808102506,-0.003089681511467011,0.002263342390316677,0.00603348842377329,0.007267632833819045,-0.006941380362147845,-0.008226073759306346,0.001991700640112724,-0.00823399188859164,-0.0035098093707838433,0.00842091176769467,0.000754088303580874,-0.0004995116481985813,-4.801923463639726e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,134670,0.13220680687360933,-0.10858746261341802,0.004341014309126053,0.12596969789781004,-0.06969500979787954,0.020194252246173158,-0.009501497477133929,0.03970337387281083,0.034619098549929894,0.02879277439143507,-0.04443633746027348,0.011969184196267491,0.0035392741977259483,-0.002787274551297057,-0.00324069933466999,-0.04268661758095458,-0.03812647896587377,0.02230366715216462,-0.009309825398545487,-0.006909880508339405,0.026028945579452144,0.018074783989396954,0.027742153043249295,0.02247757212995614,0.01722374586057268,-0.002593905685851675,-0.002341911314623356,0.010109036228301952,0.009479123461688433,-0.02702818437063146,0.026020669795626523,0.016834997465192025,0.013529447474171091,-0.010521930437143775,0.00372574240223752,-0.005290490101444578,0.005992049657001819,0.0029089745080843723,0.009496256954340213,0.002431564969824355,-0.00889984924045366,0.003682238823237087,-0.008715912534739073,-0.0008089748025387439,0.0011142189221933854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,134672,0.0011477450934346657,-0.003561209680557686,0.1329907270778223,0.05066657719040919,-0.009625075809296118,0.04498269868284306,-0.05378256488845513,0.00559612734045881,-0.00027763701598706563,-0.021952778858647593,-0.011167228381396985,0.007643908470061927,0.06419313913166366,-0.02302154469781086,0.0009689548352573392,-0.0025944360959638,-0.01307039696828407,0.008604671901851263,-0.03980752240339571,0.008935168040587485,-0.03466009755084058,-0.052856483456439035,0.019558350723615534,-0.007023556980859829,0.0502452866309446,0.000989158418860658,-0.008440535350556552,-0.019823901363921065,0.015218344919210508,0.023117746212232615,0.01670468668897162,0.030085555161686574,-0.00011908578620879215,-0.00999239185314277,0.0026906901880749665,-0.015872286978361967,0.01284844803670879,0.01059456386916762,0.011399655679337758,-0.0014333037905429823,-0.009216799494963929,-0.001033229712300968,-0.005770872730661016,0.003350763274922509,0.005020618091664539,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,134673,-0.06745761974315759,0.04727377121390883,0.13294789398675,0.007963919164488126,-0.020163084421963472,0.012610750797913892,0.005737802354224362,0.07555981593019721,0.11461741155779161,-0.03405612523387312,-0.004980473062061765,0.01200240020534354,0.024644430532083768,-0.0041381426604779285,0.01766934672238017,-0.03788077618019832,0.013926656959980554,0.04145840943767022,-0.008566525911352587,0.02423964372572346,-0.02031121861999259,-0.019491218047363472,-0.011078303075754027,0.0016108312084554513,0.0026872333251760435,-0.021127235637509546,-0.02014594687176708,-0.011609483220934122,-0.006443988119747882,0.021621100564974637,-0.01769108674595089,0.013801578883756506,0.008219185198564655,0.002667450538840663,0.0123335247674739,-0.00392202944169448,-0.007916646100731431,0.015681209879959322,-0.015987060544244758,-0.004176059307992564,0.004524324574663049,0.008772909352771318,0.006451485145067099,-0.007302037219063397,-0.0018107893022071765,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,134674,-0.11204187557480513,-0.07286480670086318,-0.08542733253568752,0.06833852073561687,-0.055011380768466026,0.011990467649103305,0.029225848176182068,-0.006927193060400138,-0.04488753269301767,0.004367425263972416,0.05266743246597852,-0.01834051152897881,0.04753962416629203,-0.023977278592912928,-0.006317961949278609,0.09499093518313344,0.00010669961901844084,0.022908583801136775,-0.04338957214290053,0.02797348231524538,-0.005186623283821578,0.004922880678529868,-0.014367191159598676,0.02090338706200995,-0.006509105820433457,-0.019164907678570063,-0.0072164174245882146,0.028678085537020552,-0.010692044482270223,-0.03760083876328936,-0.0221603725474198,-0.016907680723016336,0.00853546997294128,-0.007072155655118442,-0.014716197612239568,-0.013149058629193857,0.006329293257362306,0.006640579502128695,0.0027545961378792464,0.002864440349423958,-0.00348994896689846,0.005129725973029119,0.003292971524086049,0.002768225355225535,0.004651094639046582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,134675,-0.09021216517133279,0.024699042580637078,0.15764967219783166,0.012865938322703305,0.05145246571466259,0.015013998077870598,0.024519806690284505,0.00603013417558658,-0.0022393299312417512,-0.03151713239948264,0.007429815195174,-0.010545359799267353,-0.08283039835575526,-0.04243136094979755,-0.012786241433971241,-0.016917438826873216,0.03801468499898656,0.04275293069659943,0.005946368901897349,-0.017357260487545104,0.05550951615375754,-0.007370483281159591,0.005181787652534466,0.02186487328767539,-0.0051633301664267515,0.01737886852124686,0.004471611679025656,-0.014673123898612202,-0.0008796445444051143,0.003550868099249323,-0.004234684863857762,-0.004868998051461023,0.011610744675543442,0.0016299155035915118,0.004983247969199349,-0.0031929870299878347,-0.009370389857092978,0.0056156914792672335,0.02526694238337085,0.009362565053581769,0.01313962066647723,-0.009828718304868245,0.0028841446358621172,-0.0017867464920972732,-0.0015419939376133732,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,134676,-0.2997525828862601,0.050391717177584006,-0.08546357163434982,-0.03757190090322411,0.018639369301038624,-0.019399917044948166,-0.011320914044881024,0.020663968501887748,-0.0015283734684787451,0.007934858394659444,0.03726546562442911,0.031590822416059906,-0.021381126598173344,-0.024164830392310075,0.03932156667245964,0.015388094383713777,-0.019217935346030692,0.03233120815724587,-0.002278947793446414,0.0030174078262663086,-0.0317198046062546,-0.004262537168968788,-0.02762060534531375,0.009123047368657638,0.0009865187757677914,0.02342881090272331,0.0028729659043479887,0.020832861058472468,-0.01263860718671268,0.014681844676383058,0.0070841414392093715,-0.008124494362580068,-0.013449859735689676,0.0020805350158555687,-0.0009128239808799622,0.0009260960508697954,-0.02688946477653477,0.014531268284066725,-0.00940440860898854,0.0011692768446286653,-0.0028428271441815725,-0.0036345324392801108,0.0021879951307472996,0.005992768015693876,-0.0007359037643484719,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,134677,-0.13017953408909785,-0.03188622874392377,-0.06980621524682458,0.04396114739207686,0.001201698316692259,-0.04544693005456486,0.015979506750263946,-0.004424721460662208,-0.00788174200584144,0.026343815422848797,-0.009858391399435751,0.041992469007669606,-0.009668239721813068,0.10515857272972076,-0.0030471783507856477,-0.0355833432781559,0.015458048051544857,-0.034792391105446595,-0.0093704575279622,-0.027721530133477335,0.03025345118778469,-0.0063631611093949965,0.039748663174062476,0.023420416997506202,-0.016803889721583178,0.026356093350819225,-0.017040221082588857,0.016813855380220954,0.0037251866792053566,-0.017212270178758423,-0.012566940562625821,-0.006747328157505158,-0.00047539059096528746,0.0057012940340262375,0.000542918551451572,0.008146187628011246,-0.005834161767923736,0.0013493394158115733,0.00541264121980463,0.00016098096933563972,0.00698123272295317,0.0054996037810201015,-0.001869825718738173,-0.00373684801935091,-0.0010723498331937755,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,134678,0.2627716257630764,0.048200563878802345,-0.129129688098317,0.10111041807800823,0.18932245229757846,-0.01602838962855434,-0.12932902478229133,-0.02413703309723392,0.030070123812498205,-0.0125769036000742,-0.007374240568587961,-0.011866689781370227,0.04154056386307831,0.08634360443971395,0.03043918342005411,0.003889446833568151,-0.02131433468375601,0.031871504528807396,0.009829668295541973,-0.0002560149915430997,-0.03694632144180261,0.01099459059937276,-0.004370152092408253,0.016289953610616442,-0.02944049095450286,0.014880755029141553,0.012466614763197433,0.022850649689709866,-0.006951312595280129,-0.0006610411064919368,-0.002162703405606253,0.01056979694270118,-0.006618140566015028,-0.011278950984323197,0.00490689098953335,-0.008253505640626343,0.003766472617539228,0.01176925096844722,-0.01014910813108925,0.00043952996430939137,-0.0012632603219180994,-0.012170713574852401,-0.0038890685084844055,-0.0012570311515210694,0.00035256838609494404,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,134679,-0.18619854961299784,0.017688595235754154,-0.047149529452069266,0.016161063906843364,-0.00475062131130689,-0.014557842656394501,-0.028160385946097197,-0.08818644749245277,0.03171409963439946,-0.013175016865569125,-5.017333006307589e-05,-0.05253718373624117,-0.05080933028660684,0.0294304790543896,-0.03486731590888707,0.00917882130724795,-0.028633500433145727,-0.019319661392326982,0.02222069364563915,-0.022882374251080643,-0.003960015602669359,-0.006172258919476114,0.011593076239946239,-0.008699186916814093,-0.01129542377542426,-0.020117280133803792,-0.024644204334166687,0.008850090603819851,0.0031136517440499456,-0.013550528176181412,-0.010423986384898552,0.035825484995054696,0.02165089632081022,-0.0029509556578239783,0.012234756812985775,-0.0035000560538143593,-0.002147604674541125,-0.0017663223380771664,0.002672752874924387,-0.009611793648393997,-0.0024313878424864987,0.014510228734934977,0.001829843129917555,-0.001273450997667666,0.0007277708995243751,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,134680,-0.09922733337211197,-0.03415092794103299,-0.07618484649502126,0.09336235547345925,-0.042255852010240215,0.0342859610631508,-0.016885413477951212,-0.05653738122873592,-0.03215202337709,0.033765004683758135,-0.05395814116671711,-0.050298236976428684,-0.019212697167766444,-0.007231036472069933,-0.049543221810686315,-0.01892385289095626,-0.03190715043577933,-0.006982124248397126,-0.01392074680888118,-0.020409270136074614,0.013657215819425432,-0.032678368028832866,-0.016430221812433463,-0.018767486257618118,0.00669858678655571,-0.04081484152334036,0.003477506458770538,0.017526774290065317,-0.027736852363656642,0.04747388571172234,0.013499785674814004,-0.010389640131050435,-0.025806124795869252,-0.015147968089138892,0.005325143673014105,0.01612085915395642,0.009401146045560653,0.006930844474678811,-0.00010185133560693277,0.007020442316684202,0.0017168664384951567,0.0010211180353598991,-0.0024836604562903457,0.0031411197551726162,-0.0014156681028733107,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,134681,-0.1349007151575344,-0.0417160697406877,-0.0037911005476417335,0.025218518294547916,-0.008193845178412333,0.01581411455279244,-0.053958896069216215,-0.016622881287134048,-0.04611280704501377,-0.02908187482912753,0.005497298866707199,-0.10023419767563094,0.011709737062504388,0.014482613932058123,-0.00947029761419474,0.035881220347984605,0.08981921232562068,0.020140373677766273,0.019330990032049685,-0.0209717265457918,-0.06265126440404983,-0.018990409815503508,0.01621912160367637,0.037387137273750225,-0.010380915723981575,0.02201865225784171,0.018454998933451743,0.005731009091002202,0.008434880719396477,0.012679129324935035,0.018134858895699327,-0.004643699137626511,-0.003020096865045814,-0.011213234246071587,-0.0136317392442348,0.005216523204816532,-0.003254662688637639,-0.0055996795073769805,-0.009705834973160313,0.0037644680876219236,0.007329574157605154,0.0006753772910355274,0.0023181535882041593,0.0031757278307453555,0.0008146795591205752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,134682,-0.19110590827959117,0.026504037356123885,-0.026261694792169953,-0.018850314782224088,0.01138645267366884,-0.016874872312628526,0.03939554593967869,-0.019889427178103703,-0.03431883185690908,0.07014618898490259,0.004344780055901931,-0.014626352470241421,-0.03792091781018577,0.04337197709106018,0.014869474516763544,0.02553349312529374,0.011460821898690238,-0.029882285699614805,0.017187968788607705,0.03242733429375997,0.013327366088743207,-0.029743019391176392,-0.03727215429641699,-0.009878395702915278,-0.002990799204466363,-0.0002828561284016457,-0.040745788252919295,0.0021855271513657156,0.028028803484900628,-0.04076475631145662,0.01070719427581944,-0.005902131772301488,-0.0130384194293531,0.017953105026579715,0.021473951524145475,-0.00622144901774334,-0.007609348603358089,0.012591600927869682,0.00028516585829831907,-0.01045858891264244,0.00823322720083752,-0.0018379585682976338,0.0014171294651997596,0.0004843293651139356,0.0017960824326102973,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,134683,-0.2477921072185318,0.050309157082813444,-0.08053366227222132,-0.04708921419079694,0.03311191729533004,0.025317767879058154,0.01643185748410573,0.019355536820416564,-0.008604769279784477,-0.043966737846216034,0.0014562293234394886,-0.010185692305049244,0.0005377311335408818,0.022644567205623186,-0.00924095839223279,-0.005399237618994446,0.0046134288886920255,0.03324320825077391,-0.009646441334417132,0.002468736439884307,0.0017006707166614262,-0.00685168313090778,-0.008883306191809335,-0.010066543013297154,0.00028254023418786573,0.015005359615276872,-0.018729598544940884,0.017869646824472115,0.000948278974196399,-0.002133474889616752,-0.01620156319409162,-0.028563363165681,-0.011076766787852124,-0.006312233649905368,-0.010197698770260688,0.014895860226524988,0.02874691865267515,0.02891745702301603,0.006894123256589227,-0.007899674857755818,-0.015743904093327366,0.015029884556210822,0.0030301530582574512,-0.0030263164299049587,-0.0033529234538923116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,134684,0.04353792867898492,-0.18272831198203143,-0.09072418210165498,0.10933277786691252,-0.060042587716866866,-0.03175867012983331,-0.04235738457568758,0.01340153496568623,-0.026457368632853,-0.048815037807843215,0.02863828414035545,0.040403861020223274,0.025891844363482585,0.05299914850852857,0.04176285456378058,-0.035540706976384846,0.06861993999292539,-0.025735614324857634,-0.013859005311952484,0.06559300993911303,0.03192605436691466,0.006414384197559294,0.004187481108133466,-0.027542567408492407,-0.021122004251037035,-0.00028921179309865304,0.03243311757925341,-0.02268394439556615,-0.0029667669353688475,0.007737301581900237,0.014981893714500354,0.003092863808578331,-0.026453458676686605,0.03156995930505362,0.0009373047324841991,-0.001923092521731189,0.01023341123170023,0.003017088079047548,-0.004031470117726203,-0.0029447603787268782,0.00335780495605693,0.003508470530125059,0.00018054634297501787,0.0036462005660594285,0.0016252665255667067,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,134685,-0.061018919999370404,-0.0878034124236661,-0.07905829142685342,0.08280571832697411,-0.01603242278139435,0.017355408073996194,0.05239064986159852,0.0013171424265531744,-0.00521097924237877,-0.07306929985460109,0.051192138451240245,0.05079535154001712,-0.027159277608523744,-0.059525242862217324,-0.046440904608629235,0.0008150651749332457,0.00846051693280347,0.0325653023503157,0.01615869623192102,-0.023401857250638813,-0.026160733867052255,-0.004122301557046814,-0.043359291805385426,0.009020989752423754,0.006700155264553742,-0.015918791101248424,0.003845667285131219,0.004268272470810523,0.02893082892430056,0.002585676658616344,0.031644232665327475,-0.009169555135167509,0.005583196429965502,-0.0015157951985033055,0.005581642636921939,0.00021164860538218168,0.006188861042265907,-0.007791630944041725,-0.0013150133537292211,-0.008024005123240589,-0.009456318553135591,0.00045800441859863197,0.001102238006829889,-0.004106787571795811,0.0019044975898615587,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,134686,-0.23072499299968405,0.044445907061259705,-0.07891205701295517,-0.03179598580916852,0.02957164335017038,0.013904545091545395,0.00852581032548225,-0.02366146424315645,-0.013668191183738103,-0.008393210824032847,-0.012774022403557931,-0.023490879273469534,0.0071000281884725175,0.007229143453947708,-0.019173695620690906,-0.009323786825703626,-0.001979412985113745,0.016103977501711598,-0.000725507314273498,-0.014868985899381118,-0.005094970178290852,0.01564913844514731,-0.0029054946591955504,-0.015677035602295858,0.007964746459937829,-0.005699608953601144,-0.0022252835652438086,0.00405810936956143,0.0013966085502540584,0.014028384251375245,0.01093377380204884,-0.008526185154674614,0.031478166052831526,-0.01122639889413922,-0.024124899490689834,-0.009750202782667621,-0.019331385468163226,-0.001741584823749223,0.01789934022620504,-0.009360648418659193,0.007961693844010465,-0.00272064886766118,0.012539165158188603,-0.005152007487024137,-0.003344091207705272,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,134687,0.006973836217298112,-0.08594676507739563,0.12162844699510464,0.13477569859784777,-0.0001934304985306729,-0.09793469809121068,-0.006705133549525013,-0.04303797453730688,-0.01899434175137694,-0.10386184472624277,0.04631939981979918,0.006524726619740798,-0.04679254551158557,0.0019969186745801707,0.010947059089356054,0.002255211738581575,-0.014161385819898,0.04133220840974268,0.03136722143705242,-0.04856703511913838,0.03584495779754764,0.011532651000297494,0.015256176079748818,-0.02462656511743136,-0.007323437931732846,0.005192944486975069,0.016528588194408368,-0.004696803685983583,0.020567534338260984,-0.0038874633494556336,-0.016278265230085572,-0.020034430178202535,0.0004163659448914211,-0.005922602745683148,0.0008528470881683168,-0.0010135825584027046,-0.006305641504084668,0.0013121051527875565,-0.015696479831432804,0.0006980369477717532,0.002806995671806831,0.004977330524665956,-0.008893725520898841,0.0038907589655833414,0.0018230135842748339,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
