sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90
351,134687,-0.09256153234442722,0.005570890701040468,0.05999495377160806,0.09220790680763226,-0.021657649133622624,-0.017511859974315702,0.041626040835110296,0.026599723767250626,0.011352200327675067,0.030483640703254426,-0.0007257504750865223,0.002865655342219529,0.05661651072094206,-0.0037887221247934312,-0.005325099832598335,-0.017972785106048612,0.02383822751929345,-0.011574277101410313,0.0015066638223721603,-0.010503534398491695,-0.011678743324111462,-0.012602990131675365,0.010115617754866952,0.019944519832301225,-0.0008242568968056741,0.00853081999772072,0.016920706444804548,-0.003625033014458062,0.0040231639800318245,0.009888660149895567,-0.0037790885777665346,0.008423061754125364,0.008165668750549582,0.0038761645536327023,0.004433293724975484,0.013854679212490022,-0.003787966160872758,-0.0015770482137896795,-0.0010516633575058958,-0.003693196082836292,-0.00368918529279799,-0.009335179321235192,0.0020474267831962177,0.0001545348051026807,-0.0023052891683298816,0.0027469911838280147,-0.0002163077917394613,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,134688,-0.17560971740217085,0.048111323929725766,-0.025527200554987074,-0.05007267179113821,-0.015330974716136333,0.010248623614896068,-0.0034432223091615216,-0.008877972734597377,-0.00998748959572746,-0.015392417924360444,-7.879959797912119e-05,-0.016348096649095478,-0.002796381660455222,8.973976397080056e-05,-0.0031866889783201593,-0.011852932049765485,0.005949146154250571,-0.025306855760223665,-0.00754401422151736,-0.0050528548834140475,0.005145825730922981,-0.011875185392991356,-0.003353026384340146,-0.01760551024024055,0.00021107829142727125,0.010746241396013495,0.010231410666172475,0.007857339029992924,-0.012856510951180827,-0.015254320192763635,0.0002390704139871554,0.0035563695263278457,0.008739405495290849,0.028173954121025246,0.0004548005998412472,-0.0018016186666379005,0.011658788689073676,0.001273905228667109,0.0027299792033665753,0.00303456196670858,0.005882924988728201,-0.002006697909668759,-0.0008088923840441633,-0.00082075238152396,-0.004935519232939734,0.00214244792926467,0.0008722403620786602,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,134689,-0.14072254126458394,0.046584716363988414,-0.01335889658019034,-0.042187080808677495,0.010528079720650839,-0.003665279891759937,-0.022973114645888772,-0.00867553124865674,0.0017378049026157405,0.02618426274408089,0.015139235804633729,-0.01078399209398467,0.010212873488386563,0.0002875021032344152,-0.008230264235525232,0.0185392954904254,-0.011042244817485494,-0.02299208624097082,-0.023089398139249942,-0.02844075542387291,-0.0014111878682058396,0.0408002189594851,0.015115338494487374,-0.00673704032135464,-0.020583189682504544,0.010265632914723852,0.011094524329808949,0.016140853357621,-0.008528150048762203,0.01525105308880482,0.00917127721534504,0.009727159996065065,-0.008309985050098273,-0.014580297534106217,-0.010244262170798825,-0.014225958555800403,-0.008870605243559593,0.0024954087245976217,-0.0011027883903166095,-0.00252094004379849,-0.0032672618341186635,-0.0060530187222460705,-0.004227065391994649,-0.00020700936264862982,0.0005023242888789062,-0.001833273513162879,0.0010848218265890864,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,134691,0.15706064793608154,-0.1329771306382734,-0.06500324157643254,-0.06367863470639584,0.05324827770668353,-0.020656604057218923,0.020606424730428594,0.05292106406689721,-0.00609099445654862,0.03853408849398845,0.01767590532216812,-0.017116476229165158,-0.024144144290156547,0.00818068346493805,-0.005106333153582246,0.010216833147365429,-0.013494509451963593,0.034010696200454986,-0.0018029928497047922,-0.009763966838229877,-0.01032474868355813,-0.02163759547293696,-0.03862512436474466,-0.011566197849489285,-0.001261409474988626,0.009985924028768705,-0.002012053530022533,-0.004976930172771135,-0.02447488491655217,0.0219123016294671,0.018477065538886457,0.0070017284702241465,-0.0014238846962979883,-0.006402383017458966,-0.0013400459948635357,0.004311346564015757,0.0011903872669589385,-0.009221617469206644,-0.004856900604894717,0.0004909689491654462,0.0033075122055252885,-0.0017655429672436215,0.0010779248481382648,-0.0020006198168607274,-0.00357077020759746,0.000846880375000773,0.00024964736944408397,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,134692,0.14050237493389678,-0.13247881657323654,-0.07466759327670332,-0.08786533618614223,0.05660255777426657,-0.01152009705129149,-0.023545056812458273,0.04008332882344041,-0.005602337172762867,0.04731705986794586,-0.010562538381109163,-0.02828494577268424,0.021870248556038637,0.015726446895173354,-0.0016350303681518326,0.01904145470118726,-0.015358210436659771,-0.008348108322609968,0.019552662524099356,0.001530639234249763,0.016908026680520587,0.002094355464773636,0.005220094024704813,0.018073345907382767,0.01803112134947564,-0.004166350576413941,0.01696034507022732,0.0021351956913106722,0.0036281699249280167,-0.025925006857315115,-0.007434214078348201,-0.0043440797196778935,0.008166282826263426,-0.006311817583414467,0.0015446679553553304,-0.0057438517434261135,0.0006470185993447535,0.005957260600686641,0.002075634936343723,0.0018496326560330238,-0.0009755127575798437,-0.0003840669588150262,-0.0006268141181440195,-0.0014545231328319992,0.0028349340688604836,0.0007181613808799793,-0.0001442383736273445,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,134693,0.36177102734101174,0.11549297565819065,-0.06366324728852053,0.03627166129022105,-0.05897715100774386,0.0016802769145265466,-0.015486900803425265,0.041386301210332106,0.015915328977118944,0.033760135042736776,-0.012597433235148241,-0.019518534091843964,0.019807315499016834,-0.04531260963341309,0.007703768062056838,-0.024375661255980487,-0.0196486877551761,0.02372175359636387,-0.031052851158427375,-0.006649109530404547,-0.017065073309482228,0.006781209355829169,0.00837688712908403,-0.015634504155585042,0.02248009210120749,0.00349634117680737,0.004356157042254672,-0.01207417323216761,0.01009825995501484,0.009442566840629829,0.009425395560446427,0.0020421602590343733,-0.00922109655759693,0.007354623816664108,-0.007739346317563728,-0.00874397357555511,-0.001482192137164577,-0.0009264478190986587,-0.0028855094763932695,-0.005662092694815031,-0.004478656714349593,0.0007642731382373736,0.0013992662372294808,-1.1803679904195736e-05,0.0020266871385667554,0.00022617608031010028,0.0017173381910519808,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,134694,-0.024225361789507883,-0.00928069173174375,0.02024146608311357,0.03246684735005718,0.033926106554800106,-0.08367968988645423,-0.10884827990931391,-0.05859756488578158,0.013198662161193777,0.01742043695888138,0.03194251913314494,-0.004566109472779306,0.02929475006310558,-0.025076064307678548,-0.014305506846777144,-0.0060221139150650116,-0.037476151970094095,-0.02503710986149267,0.02180056362242135,0.0392457799565539,-0.0005487808416202439,-0.006787792246255789,-0.005554978843853303,-0.009881073421958009,0.00891271338932588,0.003947638320150057,-0.019370059870462777,-0.0051896305781856415,0.002582160914114393,-0.00043884042166136286,-0.004770971232684531,-0.00708753859434641,-0.002831226751101152,0.005967015197725572,-0.007220381110720866,-0.00381592239699906,0.00333251363502138,4.5010891110621664e-05,-0.0032678683597997193,-0.006702276894170417,-0.003927620348880489,-7.69243875721544e-05,-0.00075193913344392,-0.004281051166204126,-0.002622587321356846,-8.065047116651509e-05,-0.0013724649146028137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,134695,0.01905506317063955,-0.14844412110167057,-0.03279216745414226,0.0707200392725377,0.06251700114101333,0.0695558844076741,-0.023436013299361864,-0.031118705663955217,0.021049588215806103,-0.023140612929116754,-0.014148327879452824,-0.011488137382357442,0.04202968424551921,0.007352771639808878,0.005128190113854927,0.022268847885932926,0.011465474575577892,0.013184644339005727,0.007897691779729083,-0.023778029938235926,-0.014643217543681987,-0.010997176311812578,-0.013515392959382906,-0.02525045204567564,0.007791525240199964,0.006572976542238592,0.005907221637316944,-0.002415688993637823,0.0006714675655872488,0.011144107217013088,-0.008811177556599778,-0.017855289232778602,-0.002350984005682861,-0.0007471181108907534,0.0030118064473526013,-0.005012756455144037,0.0006553642951337787,-0.0038520121600628073,0.010689944859529945,-0.005659258529773573,0.0018817080053454786,-0.0016455507703513445,-0.0056535666271116765,0.003881152504184338,0.0018185959511529436,0.0008870126404294539,0.0011746868557326933,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,134696,0.3810403445972316,0.12923845351361327,0.026498198380168387,-0.01615641101419645,-0.00767067669249535,0.031720489611476055,-0.01584684849412805,-0.00037981829334031664,-0.00029182703241373623,-0.04674027349139643,0.004762015349705143,-0.01423528400922955,-0.017829555900517505,0.005192501858575067,-0.01778165295504125,-0.006787302397425815,-0.02309925446486994,0.06496449309695367,-0.02620128906826159,0.014186475284966998,0.008296977787940658,0.00452822758256069,0.01984615709512884,-0.01206006902603976,-0.015165509528242293,0.012594497003076521,-0.0009438007374613256,0.017096744302798318,-0.007168838082562053,-0.014397490615145595,-0.010303056433662442,0.004756744641073577,0.0015768405945323298,-0.0014399741405958025,-0.0002557119127492289,-0.002195383596584181,-0.0009570218829138165,0.010854158792642116,0.0018714012654464358,0.0035430816255532065,0.0015705043075937176,0.0037402874771540087,-0.0022518297407680093,0.0003529503748745209,-0.0008609185783382251,-0.0007297400602834189,0.0007762217038666077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,134697,0.25578651290910975,0.14171672410048175,-0.09082007287869777,0.07410825069629903,-0.02331834555747246,0.04032254018215326,-0.03388237054514205,-0.02053242168442635,-0.008373596092862258,-0.08784646569890947,0.004979189697535211,0.04725016936463259,0.007883140184040283,-0.023239365485708565,0.02104471548960951,-0.02242878714109742,0.014865033818447396,-0.024493207316085362,-0.027661931360315757,0.023925847414754817,-0.020240298380705856,0.011534710859591528,-0.011294937049416753,0.0043990165883174654,0.007908556184301748,-0.012500357051615925,0.010840529578101277,0.0001787048090203572,-0.0005256703156182272,0.0022931213725771475,0.001605012932602351,-0.0006934195958151072,-3.747325566897737e-05,-0.002993749155996418,-0.00705883635756711,-0.0036153342674755187,0.00480983574915088,-0.00021530610220788301,-0.003039977721673091,0.0013686033728760837,-0.0015465590576542012,-0.002038690902224782,0.003364662461721732,-0.0013500693032583255,-0.0007490455676518347,0.0005165175725872259,0.00033808482854330715,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,134698,0.188511211333589,-0.2081861359369627,-0.022903061991397654,0.00583576453105748,-0.05013825862078389,0.03846002437559356,0.028201677438225846,0.012444958394123625,0.003483826728662578,0.04817465340186268,0.002638605935809653,-0.007925758319334007,0.002682485928167995,-0.018900627924357816,0.0030508115944628596,0.024538167466010088,0.016160825028415003,-0.00786390359821341,0.0254129198171797,0.03044451507768778,-0.033354744797592824,0.01702145260642105,0.024532141914755688,0.014500350556270377,-0.018003332756582942,0.02437386635571295,-0.0018855876095804508,0.008483515669084386,-0.015318693793341104,0.0004596420107734776,0.011374106906269745,0.0015090037392110041,-0.006703976435435378,0.01125935472496525,0.00878345250573687,-0.0013352903102160447,0.005178889676876312,0.0036171089887075806,-0.0035920260720717348,0.0022020635137626537,-0.0002522227022422936,0.003781855667430593,-0.0029792387516143193,0.002990319315422027,0.002917672041672702,-2.551746947734422e-05,-0.000524314964199608,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,134699,0.36551609791175954,0.1727928924133964,-0.10849440087852161,0.0075619641881507545,0.08790116112442568,0.003546054240502894,0.014274401400188813,-0.025356096005410857,-0.0051497175790371575,0.016078111926775867,-0.01746867354523088,-0.020839298494991536,0.012363042719415561,0.02526606066076398,-0.0214711620222306,-0.024264815363920268,-0.01136360828455917,0.0018900569944838624,0.029638493820029012,-0.0006324478507785727,-0.004484722507911635,-0.00045618594026009,-0.03163211175067367,-0.00666006446468366,-0.007998034990756075,-0.01389000752283422,0.01709996846577829,0.023357708000479406,-0.010117060253566105,0.008721186338857687,0.01338698953760144,0.0103837056311103,0.005656482439139734,0.0036301758751978567,0.010871019739042162,-0.0022399996756333916,0.0013158022214088403,0.002563496865407577,-0.006389779439661146,-0.0015113966433004046,-0.0028599664133955446,-0.00011789480675809119,0.00031475979966850005,0.0006431696520147221,0.0014739444069216613,2.8250430347030447e-05,-5.802098131133472e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,134700,0.11610456970100917,-0.19557442599336916,-0.019809672470116935,0.016922045146438205,-0.031975907545129405,0.037574851261504755,0.007126445677245149,-0.0010884248194022734,0.008697134772585017,0.027207973723099393,0.03437636025827359,-0.028351699531986494,3.084736594838939e-05,-0.01711449859934064,7.683241813361437e-05,0.006516406921466906,0.02317674260056897,-0.00792161748117923,-0.030305434627730752,0.00730096915175525,0.026599388513334373,0.012231260543362904,0.0022725039511012155,-0.031336286967248696,0.018766058102975585,-0.02451214810659608,-0.006855344648669968,-0.0020303243525827005,-0.01098046783375726,-8.785385704532898e-05,-0.008529173659746104,-0.01524936135065759,0.011005456388563189,-0.010901192099894612,-0.004962576261685073,0.003925519808512741,0.001312674382890844,-0.005303210519410251,0.0045781907510225855,0.004177525799405129,-0.002008869632332082,-0.003419955485247849,0.0017621861193135796,-0.00256340203207341,-0.0025630151833730686,3.1042139403213635e-05,-2.3775088341750716e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,134701,0.05173956221740703,0.028309613613033514,-0.00579608950226121,0.017373160359911308,0.08670387897429692,0.019479197246200453,-0.03699782801317359,-0.03419763814022121,0.014349866365212917,0.0499674194732825,-0.021141265313370815,0.08578711127635011,-0.03412994620935076,0.0008005202225932706,-0.002760640703790398,-0.03461722771862774,-0.014220906721281023,-0.0051323863939648886,0.00871044151052858,-0.024178521281881835,-0.008990724996180205,0.025662965609180657,-0.010827279654654982,0.0030441939433006365,0.012243621387811248,0.009471257198642773,-0.012369438132164167,-0.003519550039214154,0.007676362085149552,-0.004014264289222103,-0.008288465198428192,0.007462301957015327,-0.003571486297574973,0.0005025821674879749,0.007822677230976122,0.001900406544868808,-0.0048858829484598005,-0.006321610154351841,-0.00032761145433858043,-0.0003332770813195299,0.0010194999805956731,-0.00458366985333154,-0.0015106147644741309,0.0014927085786891011,0.0038371356577329234,0.002500383556960711,0.0010142039525210113,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,134702,0.12318726703343806,-0.14535728626670286,-0.04603698507032838,-0.052687322638274345,0.05052233483941236,0.026416800462515603,-0.013320732748892505,-0.024011333482851633,-0.021827269073330442,-0.018987731604104455,0.03656862178004766,0.012751597229780755,-0.025290596450823207,0.017672744259265138,-0.011714369487393154,0.010139062925383989,0.024752610254190885,0.018697046954764436,-0.0065095261247620825,0.018194842568246366,-0.01127316871177537,0.015493903229375024,-0.0003177218431535453,0.009485634349215524,0.0283201987932135,-0.021506000705868833,0.010113889471350465,-0.012062865758628237,-0.0051500345207657755,0.007389396678522181,-0.01726170027794575,0.014015612264838011,0.004962043438018844,0.02059887065008837,0.009816842981248929,-0.006309034430090894,-0.0084984627708934,-0.004130316854820609,-0.0017581691050498605,-0.0073745018744682455,0.0028965698385218465,0.0015137724795280824,-0.001657900215575991,-0.0034698961935171356,0.001280870332509297,-1.0355246712537796e-05,-0.000646371620710263,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,134703,-0.04511478207202732,-0.05278371241163882,0.020692041662037503,0.07176181178949019,0.007407012079139192,-0.007768061953589552,0.015555674627296241,-0.015919796948113976,-0.01775117339417618,0.01937154802715071,0.03414070744123781,0.03565150897727899,-0.02691489504384449,-0.005470887427334275,0.014129040818640942,0.013741335204819861,-0.01924845032642085,-0.0072937064048350046,0.017633833814764438,-0.0014840293905576147,0.00036322880043852715,-0.018078512926146324,0.014749161612588652,0.01810544336378582,-0.008491035488297854,-0.007386190981049268,0.006167586321186694,-0.00394793606885307,0.02351287029062464,0.011530907572469629,0.013163386994120547,0.004876612160694972,0.012669629194624481,-0.006227392065814287,-0.013133942807550177,-0.008769492397973611,-0.012929450362074383,0.0027306497894517595,0.006593194461221408,-0.005487899812949489,0.009574022061523897,-0.0009147373091945571,-0.0009715926298750112,-0.00547317380742874,-0.0025315574580633557,0.0006735615147028622,0.0021970380675124137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,134704,0.26061898253372606,-0.04092465552539951,-0.04217301984286394,0.07259475729990594,-0.10792367918581927,0.0702295756897239,-0.007779870307005183,-0.07778997079206049,0.003846578100764552,0.05899442048078386,0.017409937865103833,-0.02010604621138416,-0.02220129325317568,0.06103939800611609,0.04941971656852738,-0.017815231618138878,-0.034836544618073256,0.007864882022327562,-0.00334701209961496,-0.005224530393042687,0.01789504414834516,-0.013828539454643463,-0.0011712042978499102,0.0014449257942822605,-0.008151300046660726,0.010947262439170276,0.016342985944120293,0.006024998943569136,0.001486342224800784,0.0038321899137698117,-0.01372724691457002,-0.006224343304471166,0.004028952518446298,0.004292272660010309,-0.0015122375073193116,0.0003864472201681783,0.0016566932437957304,-0.0004992714947015826,-0.0026577868919702217,-0.0016975975853320282,0.0019765471146637043,1.301260569999175e-05,0.001231994857862746,0.00018895488605678358,-0.0011464292620651702,-0.0009741821262662403,-0.0006044246429140241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,134705,0.18729518432724834,-0.12559464018593816,-0.04254406560952754,-0.08225860563079813,0.038578231906094836,0.015873660340156463,0.03690944005090679,0.005935963580960447,0.005357861933913006,0.019926462727801738,0.020245396297520202,0.015766619030567097,-0.05359334902744341,0.01942036405692732,-0.05301377519431189,-0.00041669068361702795,-0.016715431538470386,-0.01737382945481392,-0.01278983127473336,0.009164615206990221,0.01734291198438465,0.001401873198056067,0.01434379359525586,-0.00880998121685247,-0.012759579385879188,0.01610904508555673,-0.010374257681391788,0.0009565256005583165,0.03240507664731166,-0.0018702704273638401,0.0060085861479846955,-0.002818379943349633,0.007671107898442067,-0.002207197421608629,0.004619354686398071,0.0008388986826493821,-0.0007764651258999072,0.0022109466960196565,0.0026028181436360295,-0.0007677026260063129,-0.003265175360585243,-0.003683560751159255,0.0003636267918073371,0.00047507785537642314,0.0026546912509371715,0.0008084709524528689,-0.0005118808134823426,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,134706,0.05062955816481096,-0.20180911792347683,-0.026041074721087812,0.07929170719393386,-0.04676171546170178,0.10385564634080742,0.03445057295028244,0.030333103996960497,0.049927546832158026,-0.04921618773530697,-0.024221297297530135,-0.05206707318635757,-0.003995838436790796,0.010136494237188449,0.004867762510892731,-0.034745208723637226,0.004350142827150202,-0.02864097212521579,-0.00025028535863041887,-0.026580104065275473,-0.010728641820832795,-0.015495377243982466,-0.011048955602913978,-0.0012207922024797622,-0.0018531141435891706,-0.0138733851959444,-0.017470746133865647,-0.0017319914202392932,0.018097630604644664,-0.0063903674772638605,0.006230608326352508,0.009626940781702556,-0.012727108662414974,0.0012411557152912293,0.0034410325327961116,-0.0007609361092980907,-0.0022991473668257305,0.004832270106407585,0.0032207404602719652,0.0011261015242508923,-8.92977982599123e-05,-0.00016497725216384492,-0.0020008292318107034,-0.0020982421066782922,-0.000326132372782107,0.00139850639881076,0.00045302720376992986,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,134707,0.10700107910939147,-0.14355202188185687,-0.04798209921444513,-0.005253400344372534,0.07194665116714775,0.032706560144888874,-0.0026845272608733337,0.02328111067862755,0.011512089587688177,-0.033670143138825895,0.015303488755048965,0.0020689981647736924,-0.027234039688962087,-0.05242857836841793,0.01722460066361524,-0.032716008020846454,-0.0004783272352336632,0.017078480523587857,0.0030689876200500287,0.012367592361684842,-0.023286276679010703,0.032194054444570346,0.010044133919416146,-0.00043246103925894644,0.007145010635698781,-0.006272123840970433,0.020930975896832463,0.01759299118618113,0.007114434630091858,-0.007031146901222591,0.0036350298995715857,-0.008854992246650968,-0.006637636722434418,-0.0027484724185748615,-0.004039025291985074,0.0004774701725153323,-0.0071750505144227775,-8.56896011377679e-05,-0.0013617069291378323,0.004255770034191285,0.0005345686250307189,0.0014381827843224205,-9.796374074303742e-05,0.0004210023592592632,-0.0007563886021376807,-0.001393203456830301,0.0001808641318946199,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,134708,0.028674358303077508,-0.14734698885724595,-0.047704464176495834,0.02977303415811947,0.06192077466787815,0.0752662372691191,-0.008617522249317661,-0.027828545835287936,0.007826225423855807,-0.040580978530090274,0.017786559033459774,0.015195276640681037,-0.013062827713602825,-0.023651096730113754,0.020346899385838915,0.03533141497458304,-0.0038885021410886185,-0.003449261699012111,0.011942854672999072,0.002222993375542706,0.004881882364018155,0.0037571727285149047,-0.020268063375261013,0.00725078763844025,-0.03564907419587964,-0.004432194977132456,-0.0209093435733434,-0.003081569518174375,0.001589316865494434,-0.013401786667284758,-0.0034026685715259747,-0.002653813654143645,0.0029937391499039604,-0.006919000079856546,0.004617655698618196,0.0011300340101222674,0.006460009795531051,-0.00041549698129160066,-0.004711588824270937,-0.0030858099321182365,-0.006450074030360481,-0.0029505450138053,0.005104369580629725,0.0010764833503790158,0.0028872740284921587,0.00216389874372119,-0.0013910491196410589,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
