"","sq1","sq2","sq4","sq6","sq7","sq8","sq9","sq10","sq11","sq12","sq13","sq14","sq15","sq17","sq19","sq20","sq21","sq22","sq23","sq27","sq28","sq29","sq30","sq31","sq32","sq33","sq34","sq36","sq37","sq39","sq40","sq42","sq45","sq46","sq47","sq48","sq49","sq50","sq51","sq52","sq53","sq55","sq56","sq58","sq62","sq63","sq65","sq67","sq68","sq69","sq70","sq71","sq72","sq73","sq74","sq76","sq78","sq79","sq82","sq83","sq84","sq86","sq87","sq89","sq91","sq92","sq93","sq95","sq96","sq98","sq99","sq100","sq101","sq102","sq104","sq106","sq108","sq110","sq113","sq114","sq115","sq116","sq118","sq119","sq120","sq123","sq124","sq125","sq127","sq128","sq129","sq133","sq134","sq135","sq136","sq137","sq138","sq139","sq140","sq141","sq146","sq147","sq148","sq149","sq150","sq151","sq152","sq154","sq156","sq157","sq158","sq161","sq163","sq164","sq165","sq166","sq167","sq168","sq169","sq170","sq172","sq173","sq174","sq176","sq177","sq178","sq179","sq180","sq181","sq182","sq183","sq184","sq185","sq186","sq187","sq188","sq190","sq192","sq196","sq197","sq198","sq199","sq201","sq203","sq206","sq207","sq208","sq215","sq216","sq218","sq219","sq220","sq221","sq223","sq225","sq226","sq227","sq229","sq230","sq234","sq235","sq236","sq237","sq238","sq240","sq242","sq244","sq245","sq247","sq248","sq249","sq250","sq253","sq257","sq259","sq261","sq262","sq263","sq264","sq265","sq266","sq268","sq269","sq271","sq272","sq273","sq275","sq279","sq280","sq283","sq284","sq285","sq288","sq289","sq291","sq292","sq293","sq296","sq297","sq300","sq301","sq302","sq307","sq308","sq312","sq313","sq315","sq319","sq323","sq324","sq327","sq332","sq335","sq342","sq355","sq356","sq357","sq358","sq364","sq373","sq383","sq392","sq407","sq410","sq417","sq421","sq445","sq457","sq482","sq516","sq518","sq523","sq525","sq542"
"F7",4681,5,8,0,486,63,15,153,0,0,0,172,0,0,14,0,1,84,60,0,0,2,0,0,0,21,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F8",4690,11,6,0,250,39,0,0,0,0,0,86,0,0,0,0,90,0,74,0,0,0,0,0,0,15,0,0,0,38,0,0,21,0,93,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,105,0,0,0,20,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"G1",2554,81,596,0,67,0,27,38,9,163,0,37,39,0,0,0,30,43,27,82,0,0,26,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,294,0,0,5,2,16,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,48,0,0,0,0,0,11,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G10",919,3034,1952,0,27,14,101,0,5,0,0,49,0,0,0,0,0,0,11,0,0,0,7,0,0,1,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11",1540,3897,1,109,59,19,39,26,10,32,18,38,13,0,49,0,56,0,63,0,0,0,24,0,0,0,32,0,11,14,0,0,7,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G12",2574,488,0,57,156,172,0,12,129,53,483,55,46,0,52,22,90,17,17,0,22,0,28,0,0,16,47,0,0,60,0,0,12,0,16,0,0,70,83,0,0,28,0,0,0,97,0,8,59,0,101,0,11,0,0,0,0,28,108,33,0,8,6,0,0,11,13,1,0,0,0,19,0,0,11,22,0,26,0,0,0,43,0,0,0,0,0,0,0,20,0,0,0,0,5,0,0,0,0,9,8,0,0,18,0,16,6,0,0,0,0,0,25,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,25,0,0,8,0,0,0,0,0,0,0,0,12,0,0
"G2",1788,709,1847,0,49,39,152,0,0,0,0,0,41,0,0,0,46,24,58,0,0,32,0,39,0,0,0,0,9,0,0,135,13,0,26,0,0,0,0,43,0,21,0,0,0,0,0,0,0,0,0,0,0,0,58,0,71,0,0,0,0,0,0,0,20,0,0,0,0,0,149,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,12,0,0,0,0,99,4,0,20,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,7,0,14,74,0,0,0,0,0,0,13,0,0,0,0,0,57,0,0,0,0,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3",2032,3000,5,6,53,0,0,57,0,288,0,33,18,0,0,0,4,39,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,24,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,39,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"G4",1285,123,4342,0,92,9,0,0,0,8,0,31,2,0,0,0,17,0,14,0,0,0,9,0,0,13,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"G5",2607,1931,1,0,140,90,17,12,92,0,0,64,0,0,0,23,0,0,42,0,0,0,22,0,0,11,0,0,0,30,0,0,0,0,13,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,31,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3,0,0,0,67,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G6",1956,3541,6,0,68,0,2,60,4,0,3,20,68,0,130,14,0,40,19,0,0,0,8,0,0,12,0,0,12,13,0,0,19,0,5,0,0,0,14,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G7",2020,678,1783,0,60,37,155,4,0,0,0,2,0,0,0,0,59,18,53,0,0,26,0,32,0,0,0,0,0,3,34,116,18,0,41,0,0,0,0,53,0,25,0,0,0,8,0,0,0,0,0,0,0,0,62,0,62,0,0,0,6,0,0,0,3,0,0,0,0,0,103,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,15,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"G8",3218,4,5,0,748,107,55,55,20,34,0,155,38,0,39,0,98,0,0,0,0,0,82,0,0,0,0,0,0,32,0,0,13,0,13,0,222,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,86,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,14,0,0,27,35,0,0,0,0,0,0,0
"H1",1296,140,3071,0,89,0,305,18,3,344,0,62,12,0,0,0,9,27,42,25,0,0,31,0,0,48,0,0,0,0,0,0,0,0,34,0,7,11,0,0,0,4,17,0,28,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H10",4572,126,13,0,120,35,0,62,7,0,0,115,46,0,9,0,0,6,69,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,50,157,0,0,0,0,0,0,0,0,128,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H11",1160,487,43,415,19,146,119,101,27,110,556,41,80,287,542,0,50,17,28,0,0,20,102,0,0,7,284,0,28,15,0,0,0,0,0,0,0,29,103,0,0,0,11,0,0,14,0,16,106,3,83,0,86,0,0,10,0,22,5,0,0,0,6,270,0,9,57,7,0,0,0,11,0,0,0,62,0,0,0,0,0,26,4,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,22,0,0,14,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H12",845,478,0,0,39,35,6,84,1634,23,54,31,0,0,77,475,35,0,13,0,0,0,50,0,0,0,39,0,0,0,26,0,0,0,70,0,0,0,0,0,0,6,0,0,310,4,0,23,26,0,0,167,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,151,0,0,5,0,3,0,0,0,0,0,5,0,16,0,0,0,0,0,0,4,0,153,0,145,0,0,0,0,0,0,0,0,0,0,0,96,15,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,101,10,0,0,0,0,0,0,8,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,66,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"H2",917,4953,1,0,14,31,0,50,0,0,0,0,25,0,0,0,49,5,0,20,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H6",2461,2264,0,0,188,0,25,136,23,218,0,38,117,0,23,0,18,38,18,0,0,0,51,0,0,26,0,0,0,0,0,0,30,0,0,0,0,0,20,0,0,0,59,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0
"H8",4489,33,0,0,375,0,0,48,71,0,0,123,0,0,0,0,63,21,62,0,0,0,37,0,0,66,0,0,0,0,27,52,27,0,0,0,139,48,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H9",3367,1997,8,21,57,153,0,0,32,3,7,77,4,0,0,24,22,0,17,0,0,0,14,0,0,0,37,0,0,59,0,0,0,0,0,0,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
