"","sq1","sq2","sq4","sq6","sq7","sq8","sq9","sq10","sq11","sq12","sq13","sq14","sq15","sq17","sq19","sq20","sq21","sq22","sq23","sq27","sq28","sq29","sq30","sq31","sq32","sq33","sq34","sq36","sq37","sq39","sq40","sq42","sq43","sq44","sq45","sq46","sq47","sq48","sq49","sq50","sq51","sq52","sq53","sq55","sq56","sq58","sq62","sq63","sq65","sq67","sq68","sq69","sq70","sq71","sq72","sq73","sq74","sq76","sq78","sq79","sq82","sq83","sq84","sq86","sq87","sq89","sq91","sq92","sq93","sq95","sq96","sq98","sq99","sq100","sq101","sq102","sq104","sq106","sq108","sq110","sq113","sq114","sq115","sq116","sq118","sq119","sq120","sq123","sq124","sq125","sq127","sq128","sq129","sq133","sq134","sq135","sq136","sq137","sq138","sq139","sq140","sq141","sq146","sq147","sq148","sq149","sq150","sq151","sq152","sq154","sq156","sq157","sq158","sq161","sq163","sq164","sq165","sq166","sq167","sq168","sq169","sq170","sq172","sq173","sq174","sq176","sq177","sq178","sq179","sq180","sq181","sq182","sq183","sq184","sq185","sq186","sq187","sq188","sq190","sq192","sq196","sq197","sq198","sq199","sq201","sq203","sq206","sq207","sq208","sq215","sq216","sq218","sq219","sq220","sq221","sq223","sq225","sq226","sq227","sq229","sq230","sq234","sq235","sq236","sq237","sq238","sq240","sq242","sq244","sq245","sq247","sq248","sq249","sq250","sq252","sq253","sq257","sq259","sq261","sq262","sq263","sq264","sq265","sq266","sq268","sq269","sq271","sq272","sq273","sq275","sq279","sq280","sq282","sq283","sq284","sq285","sq288","sq289","sq291","sq292","sq293","sq296","sq297","sq300","sq301","sq302","sq303","sq304","sq306","sq307","sq308","sq312","sq313","sq315","sq316","sq318","sq319","sq321","sq322","sq323","sq324","sq325","sq327"
"E12",4288,1426,5,10063,252,26,117,8,31,5,334,125,0,1901,126,0,51,80,71,0,2128,0,47,0,0,30,59,0,46,0,23,0,0,0,14,0,0,0,0,0,46,0,0,0,6,0,0,83,0,0,0,0,0,0,53,0,0,0,0,0,95,0,18,44,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,33,24,0,0,0,18,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E2",5125,396,8,0,207,211,4,77,61,0,0,0,124,0,0,0,73,88,64,57,0,282,0,107,0,0,0,0,241,0,0,13,0,0,145,0,43,0,277,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,20,0,0,42,0,0,225,0,0,0,0,0,0,0,0,43,0,39,0,0,0,0,0,0,96,0,0,0,0,43,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,35,17,29,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E3",4303,2539,104,0,209,82,539,2306,13,66,0,49,1842,0,0,0,102,0,14,0,0,0,18,0,0,0,0,40,0,0,0,0,0,0,41,925,0,0,0,0,0,0,0,0,146,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,82,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,23,0,67,0,0,0,0,0,0,0,0,262,0,0,0,0,0,41,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,241,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,30,0,0,27,0,0,0,0,0
"E4",4736,456,4214,0,173,781,0,26,0,0,0,80,94,0,34,0,88,43,59,0,0,0,0,458,0,0,0,1377,37,0,0,0,0,0,55,714,0,0,0,0,0,0,0,104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,43,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,41,0,36,0,0,176,0,0,0,0,0,0,21,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"E5",2180,25669,9,0,38,104,15,100,107,188,49,64,0,0,9,264,93,183,0,0,0,0,45,0,0,13,4,0,34,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,27,0,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,17,0,24,0,39,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E6",1895,9032,0,8,55,50,665,45,64,49,39,51,23,0,217,275,0,119,23,0,0,0,9,0,0,0,0,0,92,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,63,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,12,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,68,0,101,10,0,0,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,11,0,0,0
"E7",5022,26,6,0,370,38,6,101,0,0,0,131,0,0,0,0,0,47,26,0,0,0,29,0,0,0,0,0,0,0,67,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
"E8",5223,71,5,62,332,71,45,0,0,0,0,190,0,0,75,0,215,0,29,0,0,0,27,0,0,0,0,0,0,85,0,0,0,0,0,0,10,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,20,0,0,0,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E9",11955,14827,54,16,406,29,1980,270,155,0,76,573,0,0,0,52,11,151,54,0,0,0,48,0,0,0,0,0,0,0,447,0,0,0,63,0,0,1231,0,0,0,0,0,0,50,0,0,89,127,94,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,31,0,0,0,0,72,0,0,0,0,0,0,0,65,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"F1",6635,790,36,71,239,0,45,646,0,0,0,171,53,0,0,0,31,0,30,58,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,133,0,0,0,35,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,43,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
"F10",4016,1694,16234,0,188,0,22,57,31,0,0,189,0,0,78,0,56,59,59,0,0,4,30,0,0,0,165,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,32,34,0,0,30,0,42,0,18,0,0,20,39,0,0,0,19,0,0,0,0,0,11,0,90,0,0,0,0,0,0,0,35,20,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F11",1584,4009,4379,11413,62,103,159,62,3,0,142,28,127,4567,65,6,30,47,17,0,2472,0,0,0,0,17,79,0,13,0,0,0,0,0,63,5,0,0,0,58,15,0,0,0,20,0,0,0,0,35,40,0,26,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,38,0,0,0,48,0,0,0,0,12,0,0,0,0,0,106,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,50,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,5,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"F12",4485,14597,24,116,316,174,901,20,23,33,1566,40,0,0,207,0,115,0,77,0,44,0,45,0,0,3,229,2,43,0,40,0,0,0,0,0,26,0,0,0,95,0,0,0,0,0,0,69,121,0,80,17,171,0,94,0,0,12,0,0,226,0,0,169,0,0,0,0,94,0,39,0,0,0,0,0,0,108,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2",13667,31,49,8,1413,375,20,314,0,14,0,0,0,0,0,0,93,281,237,155,0,1728,77,255,0,0,0,0,474,114,238,479,0,0,100,0,128,0,136,0,0,165,0,19,35,125,0,0,0,0,0,0,0,0,0,0,196,310,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0,0,0,0,94,0,19,0,0,14,410,0,0,0,0,0,0,47,0,0,54,0,0,0,15,0,0,0,0,0,93,0,57,0,0,0,0,0,59,0,0,259,0,218,0,94,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,39,0,0,0,0,0,44,0,0,0,107,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,92,0,0,0,0,0,0,0,0,0,56,0,0,82,0
"F3",6619,30,0,0,130,56,2,152,98,2948,0,144,108,0,0,0,230,138,47,0,0,0,141,0,0,36,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,137,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,41,0,8,0,34,50,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,79,44,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,191,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,46,0,67,44,0,0,0,0,0,0,0,21,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F4",3389,87,11701,0,216,61,0,0,0,5,0,60,67,0,0,0,89,51,24,0,0,0,60,0,0,0,0,1509,42,26,0,0,0,0,55,573,0,0,0,0,0,0,0,61,10,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,14,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,12,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,146,0,0,0,0,0,0,0,0,45,0,0,0,150,0,0,0,0,0,0,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"F5",5146,7169,5,0,162,189,68,154,50,729,73,132,80,0,273,26,509,56,89,0,0,0,202,0,0,0,0,0,166,0,0,0,0,0,45,0,0,0,0,0,0,0,0,28,21,0,0,71,0,0,0,328,0,0,0,0,0,0,0,233,0,0,19,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,27,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,80,0,43,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0
"F6",5849,173,8,30,193,114,0,752,0,86,124,161,265,0,1112,0,99,56,48,0,0,0,33,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,70,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"F7",7440,7,11,0,812,91,18,235,0,0,0,269,0,0,22,0,4,119,101,0,0,2,0,0,0,31,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"F8",5447,14,7,0,293,43,0,0,0,0,0,94,0,0,0,0,97,0,86,0,0,0,0,0,0,15,0,0,0,42,0,0,0,0,21,0,105,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,122,0,0,0,22,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G1",6135,190,1471,0,161,0,67,119,36,374,0,77,97,0,0,0,76,97,68,185,0,0,74,0,0,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,113,0,0,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,46,0,0,0,0,0,0,0,0,661,0,0,11,4,35,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,14,18
"G10",2913,10020,6496,0,86,41,336,0,12,0,0,184,0,0,0,0,0,0,32,0,0,0,18,0,0,7,0,0,0,0,11,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G11",5572,14296,15,453,191,93,152,119,53,126,40,155,65,0,173,0,169,0,188,0,0,0,62,0,0,0,112,0,40,28,0,0,0,0,25,0,0,0,0,0,0,0,0,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G12",6562,1266,0,138,355,418,0,26,332,145,1218,134,122,0,129,50,225,51,58,0,43,0,65,0,0,33,151,0,0,145,0,0,0,0,25,0,37,0,0,164,193,0,0,63,0,0,0,260,0,21,161,0,245,0,31,0,0,0,0,66,282,69,0,27,33,0,0,30,41,4,0,0,0,45,0,0,19,67,0,92,0,0,0,120,0,0,0,0,0,0,0,50,0,0,0,0,14,0,0,0,0,26,15,0,0,38,0,35,23,0,0,0,0,0,61,0,0,0,32,0,0,0,0,0,0,0,0,0,0,14,0,123,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,55,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2",4356,1702,4626,0,126,77,340,0,0,0,0,0,90,0,0,0,133,72,145,0,0,78,0,78,0,0,0,0,17,0,0,303,0,0,26,0,59,0,0,0,0,87,0,39,0,0,0,0,0,0,0,0,0,0,0,0,121,0,188,0,0,0,0,0,0,0,46,0,0,0,0,0,353,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,28,0,0,0,0,259,7,0,34,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,15,0,40,177,0,0,0,0,0,0,34,0,0,0,0,0,167,0,0,0,0,60,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,51,16,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0,0,13,61,0,0,5,0,0,0,0
"G3",5687,8277,12,32,138,0,0,156,0,763,0,92,49,0,0,0,14,115,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,16,0,0,0,0,76,0,0,0,0,22,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,37,91,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,55,0,0,0,86,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,72,0,0,0,32,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,26,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4",3551,363,12004,0,261,20,0,0,0,14,0,99,7,0,0,0,49,0,25,0,0,0,16,0,0,54,0,0,12,0,0,0,0,0,0,22,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"G5",7379,5793,4,0,396,252,58,26,290,0,0,171,0,0,0,55,0,0,121,0,0,0,54,0,0,30,0,0,0,99,0,0,0,0,0,0,37,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,72,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,11,0,0,0,184,0,0,28,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,4
